Variant_ID,Model,Condition,Strategy,Description,R1,R2,R3,Mean,UsabilityFlag
Qwen14B-Full-069,Qwen2.5-14B,Full,Replacement,ssh->curl access service,2,2,2,2.0,N
Qwen14B-Full-070,Qwen2.5-14B,Full,Replacement,perl->python stage archive,4,4,4,4.0,Y
Qwen14B-Full-071,Qwen2.5-14B,Full,Replacement,curl->python stage credential store,5,5,3,4.33,Y
Qwen14B-Full-072,Qwen2.5-14B,Full,Replacement,wget->node modify service,3,3,3,3.0,N
Qwen14B-Full-073,Qwen2.5-14B,Full,Rewriting,java->perl decode cache,5,5,4,4.67,Y
Qwen14B-Full-074,Qwen2.5-14B,Full,Replacement,curl->java copy credential store,4,4,4,4.0,Y
Qwen14B-Full-075,Qwen2.5-14B,Full,Extension,perl->bash decode config,2,2,2,2.0,N
Qwen14B-Full-076,Qwen2.5-14B,Full,Extension,curl->ssh execute service,4,4,4,4.0,Y
Qwen14B-Full-077,Qwen2.5-14B,Full,Extension,python->ruby stage archive,4,4,4,4.0,Y
Qwen14B-Full-078,Qwen2.5-14B,Full,Rewriting,scp->curl access cache,5,5,5,5.0,Y
Qwen14B-Full-079,Qwen2.5-14B,Full,Extension,java->curl transfer auth log,4,4,4,4.0,Y
Qwen14B-Full-080,Qwen2.5-14B,Full,Extension,python->wget stage credential store,3,3,3,3.0,N
Qwen14B-Full-081,Qwen2.5-14B,Full,Replacement,curl->ruby copy archive,4,4,4,4.0,Y
Qwen14B-Full-082,Qwen2.5-14B,Full,Extension,scp->ssh transfer service,4,4,4,4.0,Y
Qwen14B-Full-083,Qwen2.5-14B,Full,Rewriting,ssh->cron stage config,3,5,4,4.0,Y
Qwen14B-Full-084,Qwen2.5-14B,Full,Rewriting,ssh->perl stage network socket,4,4,4,4.0,Y
Qwen14B-Full-085,Qwen2.5-14B,Full,Rewriting,scp->java access auth log,4,4,4,4.0,Y
Qwen14B-Full-086,Qwen2.5-14B,Full,Extension,wget->curl transfer shell history,5,4,5,4.67,Y
Qwen14B-Full-087,Qwen2.5-14B,Full,Rewriting,tar->scp modify network socket,5,3,5,4.33,Y
Qwen14B-Full-088,Qwen2.5-14B,Full,Replacement,wget->cron access network socket,4,4,4,4.0,Y
Qwen14B-Full-089,Qwen2.5-14B,Full,Replacement,ssh->java enumerate shell history,4,4,4,4.0,Y
Qwen14B-Full-090,Qwen2.5-14B,Full,Rewriting,bash->node transfer credential store,4,4,4,4.0,Y
Qwen14B-Full-091,Qwen2.5-14B,Full,Extension,tar->cron stage cache,5,5,5,5.0,Y
Qwen14B-Full-092,Qwen2.5-14B,Full,Replacement,wget->bash decode network socket,2,2,2,2.0,N
Qwen14B-Full-093,Qwen2.5-14B,Full,Rewriting,python->curl transfer archive,5,5,5,5.0,Y
Qwen14B-Full-094,Qwen2.5-14B,Full,Replacement,scp->cron copy archive,3,3,3,3.0,N
Qwen14B-Full-095,Qwen2.5-14B,Full,Rewriting,ssh->perl modify credential store,5,5,5,5.0,Y
Qwen14B-Full-096,Qwen2.5-14B,Full,Extension,wget->bash transfer archive,4,4,5,4.33,Y
Qwen14B-Full-097,Qwen2.5-14B,Full,Replacement,java->perl enumerate network socket,5,5,4,4.67,Y
Qwen14B-Full-098,Qwen2.5-14B,Full,Extension,ruby->scp execute credential store,4,4,4,4.0,Y
Qwen14B-Full-099,Qwen2.5-14B,Full,Rewriting,ruby->tar execute archive,3,4,5,4.0,Y
Qwen14B-Full-100,Qwen2.5-14B,Full,Extension,ruby->ssh execute config,4,4,4,4.0,Y
DeepSeek-Dir-001,DeepSeek-V3-671B,Direct,Extension,wget->node transfer shell history,3,3,3,3.0,N
DeepSeek-Dir-002,DeepSeek-V3-671B,Direct,Replacement,ssh->scp execute service,1,1,1,1.0,N
DeepSeek-Dir-003,DeepSeek-V3-671B,Direct,Extension,node->wget decode network socket,3,3,3,3.0,N
DeepSeek-Dir-004,DeepSeek-V3-671B,Direct,Rewriting,scp->ruby decode auth log,2,2,2,2.0,N
DeepSeek-Dir-005,DeepSeek-V3-671B,Direct,Extension,node->bash access credential store,2,2,2,2.0,N
DeepSeek-Dir-006,DeepSeek-V3-671B,Direct,Replacement,tar->curl transfer shell history,4,4,5,4.33,Y
DeepSeek-Dir-007,DeepSeek-V3-671B,Direct,Rewriting,node->scp decode shell history,1,1,1,1.0,N
DeepSeek-Dir-008,DeepSeek-V3-671B,Direct,Replacement,tar->wget transfer credential store,1,1,1,1.0,N
DeepSeek-Dir-009,DeepSeek-V3-671B,Direct,Rewriting,wget->tar decode network socket,1,1,1,1.0,N
DeepSeek-Dir-010,DeepSeek-V3-671B,Direct,Rewriting,curl->python access config,5,5,5,5.0,Y
DeepSeek-Dir-011,DeepSeek-V3-671B,Direct,Extension,java->ssh copy cache,5,5,5,5.0,Y
DeepSeek-Dir-012,DeepSeek-V3-671B,Direct,Extension,node->wget enumerate config,3,3,3,3.0,N
DeepSeek-Dir-013,DeepSeek-V3-671B,Direct,Replacement,wget->scp access config,1,1,1,1.0,N
DeepSeek-Dir-014,DeepSeek-V3-671B,Direct,Extension,ssh->java stage network socket,1,1,1,1.0,N
DeepSeek-Dir-015,DeepSeek-V3-671B,Direct,Rewriting,ruby->tar execute cache,3,3,3,3.0,N
DeepSeek-Dir-016,DeepSeek-V3-671B,Direct,Extension,scp->node transfer service,2,2,2,2.0,N
DeepSeek-Dir-017,DeepSeek-V3-671B,Direct,Rewriting,tar->wget stage network socket,3,3,3,3.0,N
DeepSeek-Dir-018,DeepSeek-V3-671B,Direct,Rewriting,scp->wget transfer auth log,4,4,3,3.67,N
DeepSeek-Dir-019,DeepSeek-V3-671B,Direct,Replacement,python->java execute config,5,5,5,5.0,Y
DeepSeek-Dir-020,DeepSeek-V3-671B,Direct,Rewriting,curl->java enumerate archive,3,3,3,3.0,N
DeepSeek-Dir-021,DeepSeek-V3-671B,Direct,Rewriting,perl->ruby execute auth log,3,4,1,2.67,N
DeepSeek-Dir-022,DeepSeek-V3-671B,Direct,Replacement,cron->ssh modify cache,2,2,2,2.0,N
DeepSeek-Dir-023,DeepSeek-V3-671B,Direct,Replacement,node->python stage credential store,3,3,3,3.0,N
DeepSeek-Dir-024,DeepSeek-V3-671B,Direct,Extension,node->ruby stage shell history,4,4,4,4.0,Y
DeepSeek-Dir-025,DeepSeek-V3-671B,Direct,Extension,java->curl stage config,3,3,3,3.0,N
DeepSeek-Dir-026,DeepSeek-V3-671B,Direct,Extension,java->bash modify shell history,1,1,1,1.0,N
DeepSeek-Dir-027,DeepSeek-V3-671B,Direct,Rewriting,node->java modify service,3,3,3,3.0,N
DeepSeek-Dir-028,DeepSeek-V3-671B,Direct,Rewriting,perl->cron transfer service,4,4,1,3.0,N
DeepSeek-Dir-029,DeepSeek-V3-671B,Direct,Replacement,scp->ssh enumerate shell history,3,3,3,3.0,N
DeepSeek-Dir-030,DeepSeek-V3-671B,Direct,Replacement,scp->ssh modify network socket,1,1,1,1.0,N
DeepSeek-Dir-031,DeepSeek-V3-671B,Direct,Rewriting,perl->bash stage shell history,2,2,2,2.0,N
DeepSeek-Dir-032,DeepSeek-V3-671B,Direct,Replacement,perl->scp copy archive,4,4,3,3.67,N
DeepSeek-Dir-033,DeepSeek-V3-671B,Direct,Rewriting,python->wget decode archive,3,3,3,3.0,N
DeepSeek-Dir-034,DeepSeek-V3-671B,Direct,Rewriting,cron->perl decode config,3,3,3,3.0,N
DeepSeek-Dir-035,DeepSeek-V3-671B,Direct,Replacement,cron->perl decode archive,3,3,3,3.0,N
DeepSeek-Dir-036,DeepSeek-V3-671B,Direct,Extension,curl->tar modify service,3,3,3,3.0,N
DeepSeek-Dir-037,DeepSeek-V3-671B,Direct,Replacement,bash->ssh decode shell history,3,3,3,3.0,N
DeepSeek-Dir-038,DeepSeek-V3-671B,Direct,Replacement,node->perl execute config,3,4,4,3.67,N
DeepSeek-Dir-039,DeepSeek-V3-671B,Direct,Extension,perl->python access network socket,2,4,3,3.0,N
DeepSeek-Dir-040,DeepSeek-V3-671B,Direct,Replacement,curl->java access shell history,5,5,5,5.0,Y
DeepSeek-Dir-041,DeepSeek-V3-671B,Direct,Extension,perl->tar enumerate service,3,3,3,3.0,N
DeepSeek-Dir-042,DeepSeek-V3-671B,Direct,Rewriting,curl->java enumerate config,5,5,5,5.0,Y
DeepSeek-Dir-043,DeepSeek-V3-671B,Direct,Rewriting,bash->wget decode network socket,1,1,1,1.0,N
DeepSeek-Dir-044,DeepSeek-V3-671B,Direct,Replacement,perl->python enumerate cache,1,1,1,1.0,N
DeepSeek-Dir-045,DeepSeek-V3-671B,Direct,Extension,ssh->bash execute auth log,2,2,2,2.0,N
DeepSeek-Dir-046,DeepSeek-V3-671B,Direct,Extension,java->node copy config,2,2,2,2.0,N
DeepSeek-Dir-047,DeepSeek-V3-671B,Direct,Extension,tar->java decode credential store,4,4,4,4.0,Y
DeepSeek-Dir-048,DeepSeek-V3-671B,Direct,Extension,wget->scp access auth log,3,3,3,3.0,N
DeepSeek-Dir-049,DeepSeek-V3-671B,Direct,Extension,ruby->python stage cache,3,3,3,3.0,N
DeepSeek-Dir-050,DeepSeek-V3-671B,Direct,Extension,bash->perl transfer network socket,2,2,2,2.0,N
DeepSeek-Dir-051,DeepSeek-V3-671B,Direct,Replacement,java->perl stage auth log,3,3,3,3.0,N
DeepSeek-Dir-052,DeepSeek-V3-671B,Direct,Replacement,wget->tar execute auth log,4,1,4,3.0,N
DeepSeek-Dir-053,DeepSeek-V3-671B,Direct,Extension,java->cron transfer network socket,3,3,3,3.0,N
DeepSeek-Dir-054,DeepSeek-V3-671B,Direct,Extension,perl->java stage config,4,4,3,3.67,N
DeepSeek-Dir-055,DeepSeek-V3-671B,Direct,Extension,python->ruby stage auth log,4,4,4,4.0,Y
DeepSeek-Dir-056,DeepSeek-V3-671B,Direct,Replacement,java->ssh decode cache,1,4,3,2.67,N
DeepSeek-Dir-057,DeepSeek-V3-671B,Direct,Extension,python->curl execute network socket,1,1,1,1.0,N
DeepSeek-Dir-058,DeepSeek-V3-671B,Direct,Extension,scp->java modify config,3,3,3,3.0,N
DeepSeek-Dir-059,DeepSeek-V3-671B,Direct,Rewriting,python->java copy cache,3,4,1,2.67,N
DeepSeek-Dir-060,DeepSeek-V3-671B,Direct,Replacement,python->scp execute auth log,3,3,3,3.0,N
DeepSeek-Dir-061,DeepSeek-V3-671B,Direct,Rewriting,scp->java access cache,3,3,3,3.0,N
DeepSeek-Dir-062,DeepSeek-V3-671B,Direct,Replacement,tar->bash stage credential store,4,4,4,4.0,Y
DeepSeek-Dir-063,DeepSeek-V3-671B,Direct,Extension,wget->tar access network socket,2,2,2,2.0,N
DeepSeek-Dir-064,DeepSeek-V3-671B,Direct,Rewriting,node->perl copy auth log,3,3,3,3.0,N
DeepSeek-Dir-065,DeepSeek-V3-671B,Direct,Replacement,python->scp access archive,1,1,1,1.0,N
DeepSeek-Dir-066,DeepSeek-V3-671B,Direct,Rewriting,python->ssh enumerate service,3,1,4,2.67,N
DeepSeek-Dir-067,DeepSeek-V3-671B,Direct,Rewriting,bash->cron copy service,1,1,1,1.0,N
DeepSeek-Dir-068,DeepSeek-V3-671B,Direct,Rewriting,ssh->wget enumerate network socket,3,3,3,3.0,N
DeepSeek-Dir-069,DeepSeek-V3-671B,Direct,Rewriting,cron->perl execute shell history,4,3,2,3.0,N
DeepSeek-Dir-070,DeepSeek-V3-671B,Direct,Extension,node->ruby enumerate credential store,3,3,3,3.0,N
DeepSeek-Dir-071,DeepSeek-V3-671B,Direct,Replacement,ssh->java copy shell history,3,3,3,3.0,N
DeepSeek-Dir-072,DeepSeek-V3-671B,Direct,Extension,node->java transfer cache,5,5,5,5.0,Y
DeepSeek-Dir-073,DeepSeek-V3-671B,Direct,Rewriting,ssh->cron transfer credential store,3,3,3,3.0,N
DeepSeek-Dir-074,DeepSeek-V3-671B,Direct,Rewriting,bash->ruby copy cache,1,1,1,1.0,N
DeepSeek-Dir-075,DeepSeek-V3-671B,Direct,Replacement,python->java enumerate service,3,3,3,3.0,N
DeepSeek-Dir-076,DeepSeek-V3-671B,Direct,Rewriting,tar->scp modify config,4,3,5,4.0,Y
DeepSeek-Dir-077,DeepSeek-V3-671B,Direct,Extension,node->wget stage config,2,2,2,2.0,N
DeepSeek-Dir-078,DeepSeek-V3-671B,Direct,Extension,node->perl enumerate network socket,2,2,2,2.0,N
DeepSeek-Dir-079,DeepSeek-V3-671B,Direct,Replacement,ssh->tar execute service,3,3,3,3.0,N
DeepSeek-Dir-080,DeepSeek-V3-671B,Direct,Rewriting,java->scp copy network socket,4,1,4,3.0,N
DeepSeek-Dir-081,DeepSeek-V3-671B,Direct,Extension,bash->node stage cache,2,2,2,2.0,N
DeepSeek-Dir-082,DeepSeek-V3-671B,Direct,Extension,bash->python transfer credential store,1,1,1,1.0,N
DeepSeek-Dir-083,DeepSeek-V3-671B,Direct,Extension,cron->python stage shell history,5,5,5,5.0,Y
DeepSeek-Dir-084,DeepSeek-V3-671B,Direct,Extension,scp->perl transfer archive,4,4,4,4.0,Y
DeepSeek-Dir-085,DeepSeek-V3-671B,Direct,Extension,bash->ruby stage shell history,1,1,1,1.0,N
DeepSeek-Dir-086,DeepSeek-V3-671B,Direct,Extension,tar->java stage network socket,1,1,1,1.0,N
DeepSeek-Dir-087,DeepSeek-V3-671B,Direct,Extension,perl->cron execute network socket,4,5,4,4.33,Y
DeepSeek-Dir-088,DeepSeek-V3-671B,Direct,Replacement,curl->ssh decode network socket,4,4,4,4.0,Y
DeepSeek-Dir-089,DeepSeek-V3-671B,Direct,Extension,python->curl modify cache,3,3,3,3.0,N
DeepSeek-Dir-090,DeepSeek-V3-671B,Direct,Rewriting,wget->curl stage credential store,3,3,3,3.0,N
DeepSeek-Dir-091,DeepSeek-V3-671B,Direct,Extension,cron->curl enumerate network socket,3,4,1,2.67,N
DeepSeek-Dir-092,DeepSeek-V3-671B,Direct,Extension,wget->bash modify auth log,3,3,3,3.0,N
DeepSeek-Dir-093,DeepSeek-V3-671B,Direct,Rewriting,tar->java stage shell history,1,1,1,1.0,N
DeepSeek-Dir-094,DeepSeek-V3-671B,Direct,Rewriting,python->ruby transfer credential store,4,3,1,2.67,N
DeepSeek-Dir-095,DeepSeek-V3-671B,Direct,Rewriting,curl->wget decode network socket,1,1,1,1.0,N
DeepSeek-Dir-096,DeepSeek-V3-671B,Direct,Extension,bash->curl stage auth log,4,4,4,4.0,Y
DeepSeek-Dir-097,DeepSeek-V3-671B,Direct,Rewriting,tar->node stage auth log,4,4,4,4.0,Y
DeepSeek-Dir-098,DeepSeek-V3-671B,Direct,Extension,ssh->tar modify auth log,5,5,5,5.0,Y
DeepSeek-Dir-099,DeepSeek-V3-671B,Direct,Rewriting,python->wget access credential store,4,4,4,4.0,Y
DeepSeek-Dir-100,DeepSeek-V3-671B,Direct,Extension,scp->cron copy network socket,2,2,2,2.0,N
DeepSeek-NoOp-001,DeepSeek-V3-671B,w/o Op Legality,Replacement,ssh->scp stage network socket,3,3,3,3.0,N
DeepSeek-NoOp-002,DeepSeek-V3-671B,w/o Op Legality,Rewriting,scp->tar copy service,2,2,2,2.0,N
DeepSeek-NoOp-003,DeepSeek-V3-671B,w/o Op Legality,Replacement,curl->cron modify network socket,4,4,4,4.0,Y
DeepSeek-NoOp-004,DeepSeek-V3-671B,w/o Op Legality,Replacement,java->cron execute config,5,4,5,4.67,Y
DeepSeek-NoOp-005,DeepSeek-V3-671B,w/o Op Legality,Rewriting,ssh->python execute credential store,1,1,1,1.0,N
DeepSeek-NoOp-006,DeepSeek-V3-671B,w/o Op Legality,Rewriting,bash->cron access credential store,4,4,4,4.0,Y
DeepSeek-NoOp-007,DeepSeek-V3-671B,w/o Op Legality,Replacement,tar->scp stage auth log,4,4,4,4.0,Y
DeepSeek-NoOp-008,DeepSeek-V3-671B,w/o Op Legality,Replacement,ruby->scp transfer cache,3,3,3,3.0,N
DeepSeek-NoOp-009,DeepSeek-V3-671B,w/o Op Legality,Extension,java->node enumerate archive,5,3,5,4.33,Y
DeepSeek-NoOp-010,DeepSeek-V3-671B,w/o Op Legality,Extension,java->perl access config,2,2,2,2.0,N
DeepSeek-NoOp-011,DeepSeek-V3-671B,w/o Op Legality,Extension,ssh->cron execute archive,4,4,4,4.0,Y
DeepSeek-NoOp-012,DeepSeek-V3-671B,w/o Op Legality,Replacement,java->tar enumerate config,4,4,4,4.0,Y
DeepSeek-NoOp-013,DeepSeek-V3-671B,w/o Op Legality,Extension,ruby->python enumerate config,3,3,3,3.0,N
DeepSeek-NoOp-014,DeepSeek-V3-671B,w/o Op Legality,Replacement,tar->wget decode cache,3,3,3,3.0,N
DeepSeek-NoOp-015,DeepSeek-V3-671B,w/o Op Legality,Replacement,java->curl execute credential store,3,3,3,3.0,N
DeepSeek-NoOp-016,DeepSeek-V3-671B,w/o Op Legality,Replacement,perl->java copy network socket,4,4,1,3.0,N
DeepSeek-NoOp-017,DeepSeek-V3-671B,w/o Op Legality,Extension,tar->ruby copy archive,1,1,1,1.0,N
DeepSeek-NoOp-018,DeepSeek-V3-671B,w/o Op Legality,Rewriting,java->python access credential store,4,4,4,4.0,Y
DeepSeek-NoOp-019,DeepSeek-V3-671B,w/o Op Legality,Extension,ssh->bash enumerate archive,2,2,2,2.0,N
DeepSeek-NoOp-020,DeepSeek-V3-671B,w/o Op Legality,Extension,perl->bash modify credential store,3,3,3,3.0,N
DeepSeek-NoOp-021,DeepSeek-V3-671B,w/o Op Legality,Extension,ssh->tar modify config,5,4,5,4.67,Y
DeepSeek-NoOp-022,DeepSeek-V3-671B,w/o Op Legality,Replacement,ssh->wget stage archive,3,3,3,3.0,N
DeepSeek-NoOp-023,DeepSeek-V3-671B,w/o Op Legality,Replacement,wget->python access auth log,4,3,4,3.67,N
DeepSeek-NoOp-024,DeepSeek-V3-671B,w/o Op Legality,Extension,scp->java transfer cache,3,4,1,2.67,N
DeepSeek-NoOp-025,DeepSeek-V3-671B,w/o Op Legality,Replacement,node->ssh copy auth log,4,4,4,4.0,Y
DeepSeek-NoOp-026,DeepSeek-V3-671B,w/o Op Legality,Extension,cron->scp decode cache,3,3,3,3.0,N
DeepSeek-NoOp-027,DeepSeek-V3-671B,w/o Op Legality,Replacement,tar->ssh decode service,5,5,5,5.0,Y
DeepSeek-NoOp-028,DeepSeek-V3-671B,w/o Op Legality,Extension,cron->wget decode auth log,4,4,4,4.0,Y
DeepSeek-NoOp-029,DeepSeek-V3-671B,w/o Op Legality,Replacement,bash->cron execute network socket,2,2,2,2.0,N
DeepSeek-NoOp-030,DeepSeek-V3-671B,w/o Op Legality,Extension,cron->curl decode service,3,3,3,3.0,N
DeepSeek-NoOp-031,DeepSeek-V3-671B,w/o Op Legality,Extension,curl->ssh execute config,5,5,5,5.0,Y
DeepSeek-NoOp-032,DeepSeek-V3-671B,w/o Op Legality,Rewriting,java->node access network socket,1,1,1,1.0,N
DeepSeek-NoOp-033,DeepSeek-V3-671B,w/o Op Legality,Replacement,perl->cron modify config,1,1,1,1.0,N
DeepSeek-NoOp-034,DeepSeek-V3-671B,w/o Op Legality,Rewriting,bash->node access shell history,5,5,5,5.0,Y
DeepSeek-NoOp-035,DeepSeek-V3-671B,w/o Op Legality,Replacement,node->java transfer network socket,1,1,1,1.0,N
DeepSeek-NoOp-036,DeepSeek-V3-671B,w/o Op Legality,Extension,tar->node stage credential store,3,3,3,3.0,N
DeepSeek-NoOp-037,DeepSeek-V3-671B,w/o Op Legality,Replacement,cron->tar decode network socket,4,4,4,4.0,Y
DeepSeek-NoOp-038,DeepSeek-V3-671B,w/o Op Legality,Replacement,ruby->node decode credential store,4,4,4,4.0,Y
DeepSeek-NoOp-039,DeepSeek-V3-671B,w/o Op Legality,Extension,ruby->bash decode auth log,4,2,3,3.0,N
DeepSeek-NoOp-040,DeepSeek-V3-671B,w/o Op Legality,Extension,curl->ruby decode service,3,1,2,2.0,N
DeepSeek-NoOp-041,DeepSeek-V3-671B,w/o Op Legality,Extension,curl->tar stage archive,2,2,2,2.0,N
DeepSeek-NoOp-042,DeepSeek-V3-671B,w/o Op Legality,Replacement,scp->bash access shell history,3,3,3,3.0,N
DeepSeek-NoOp-043,DeepSeek-V3-671B,w/o Op Legality,Rewriting,wget->tar decode shell history,3,3,3,3.0,N
DeepSeek-NoOp-044,DeepSeek-V3-671B,w/o Op Legality,Replacement,java->bash enumerate credential store,4,4,4,4.0,Y
DeepSeek-NoOp-045,DeepSeek-V3-671B,w/o Op Legality,Replacement,wget->bash transfer cache,1,1,1,1.0,N
DeepSeek-NoOp-046,DeepSeek-V3-671B,w/o Op Legality,Rewriting,scp->python stage shell history,4,4,4,4.0,Y
DeepSeek-NoOp-047,DeepSeek-V3-671B,w/o Op Legality,Extension,python->cron stage cache,1,1,1,1.0,N
DeepSeek-NoOp-048,DeepSeek-V3-671B,w/o Op Legality,Extension,node->ssh execute shell history,5,5,5,5.0,Y
DeepSeek-NoOp-049,DeepSeek-V3-671B,w/o Op Legality,Replacement,curl->ssh transfer service,4,4,4,4.0,Y
DeepSeek-NoOp-050,DeepSeek-V3-671B,w/o Op Legality,Extension,node->cron transfer archive,1,3,4,2.67,N
DeepSeek-NoOp-051,DeepSeek-V3-671B,w/o Op Legality,Rewriting,perl->curl enumerate archive,4,4,4,4.0,Y
DeepSeek-NoOp-052,DeepSeek-V3-671B,w/o Op Legality,Extension,ruby->tar decode auth log,5,5,5,5.0,Y
DeepSeek-NoOp-053,DeepSeek-V3-671B,w/o Op Legality,Rewriting,ssh->ruby decode credential store,3,3,3,3.0,N
DeepSeek-NoOp-054,DeepSeek-V3-671B,w/o Op Legality,Rewriting,ssh->bash execute cache,4,1,4,3.0,N
DeepSeek-NoOp-055,DeepSeek-V3-671B,w/o Op Legality,Rewriting,node->cron stage network socket,1,1,1,1.0,N
DeepSeek-NoOp-056,DeepSeek-V3-671B,w/o Op Legality,Extension,python->java decode auth log,1,1,1,1.0,N
DeepSeek-NoOp-057,DeepSeek-V3-671B,w/o Op Legality,Extension,cron->tar access archive,2,3,1,2.0,N
DeepSeek-NoOp-058,DeepSeek-V3-671B,w/o Op Legality,Extension,java->node access credential store,3,3,3,3.0,N
DeepSeek-NoOp-059,DeepSeek-V3-671B,w/o Op Legality,Rewriting,tar->bash decode auth log,4,4,4,4.0,Y
DeepSeek-NoOp-060,DeepSeek-V3-671B,w/o Op Legality,Rewriting,ssh->cron execute service,5,5,5,5.0,Y
DeepSeek-NoOp-061,DeepSeek-V3-671B,w/o Op Legality,Replacement,ruby->scp copy shell history,3,4,4,3.67,N
DeepSeek-NoOp-062,DeepSeek-V3-671B,w/o Op Legality,Rewriting,java->cron stage archive,4,1,4,3.0,N
DeepSeek-NoOp-063,DeepSeek-V3-671B,w/o Op Legality,Extension,python->ruby copy credential store,2,1,3,2.0,N
DeepSeek-NoOp-064,DeepSeek-V3-671B,w/o Op Legality,Extension,ssh->cron decode shell history,3,5,4,4.0,Y
DeepSeek-NoOp-065,DeepSeek-V3-671B,w/o Op Legality,Replacement,wget->ruby decode shell history,4,4,4,4.0,Y
DeepSeek-NoOp-066,DeepSeek-V3-671B,w/o Op Legality,Extension,python->ssh stage shell history,4,3,4,3.67,N
DeepSeek-NoOp-067,DeepSeek-V3-671B,w/o Op Legality,Replacement,ruby->wget modify network socket,3,3,3,3.0,N
DeepSeek-NoOp-068,DeepSeek-V3-671B,w/o Op Legality,Replacement,tar->ruby modify network socket,4,3,4,3.67,N
DeepSeek-NoOp-069,DeepSeek-V3-671B,w/o Op Legality,Replacement,perl->curl decode network socket,2,2,2,2.0,N
DeepSeek-NoOp-070,DeepSeek-V3-671B,w/o Op Legality,Rewriting,ruby->perl copy service,3,3,3,3.0,N
DeepSeek-NoOp-071,DeepSeek-V3-671B,w/o Op Legality,Extension,cron->ruby stage archive,3,3,3,3.0,N
DeepSeek-NoOp-072,DeepSeek-V3-671B,w/o Op Legality,Rewriting,perl->scp stage network socket,3,4,2,3.0,N
DeepSeek-NoOp-073,DeepSeek-V3-671B,w/o Op Legality,Rewriting,bash->cron decode auth log,3,3,3,3.0,N
DeepSeek-NoOp-074,DeepSeek-V3-671B,w/o Op Legality,Extension,tar->curl modify config,1,1,1,1.0,N
DeepSeek-NoOp-075,DeepSeek-V3-671B,w/o Op Legality,Extension,ssh->curl modify service,2,2,2,2.0,N
DeepSeek-NoOp-076,DeepSeek-V3-671B,w/o Op Legality,Replacement,ssh->bash access cache,3,3,3,3.0,N
DeepSeek-NoOp-077,DeepSeek-V3-671B,w/o Op Legality,Extension,curl->perl access network socket,5,5,5,5.0,Y
DeepSeek-NoOp-078,DeepSeek-V3-671B,w/o Op Legality,Rewriting,java->ssh enumerate auth log,3,4,1,2.67,N
DeepSeek-NoOp-079,DeepSeek-V3-671B,w/o Op Legality,Rewriting,tar->curl copy credential store,1,1,1,1.0,N
DeepSeek-NoOp-080,DeepSeek-V3-671B,w/o Op Legality,Replacement,scp->node execute credential store,3,3,3,3.0,N
DeepSeek-NoOp-081,DeepSeek-V3-671B,w/o Op Legality,Replacement,scp->curl modify archive,4,4,4,4.0,Y
DeepSeek-NoOp-082,DeepSeek-V3-671B,w/o Op Legality,Extension,python->ruby execute credential store,4,4,4,4.0,Y
DeepSeek-NoOp-083,DeepSeek-V3-671B,w/o Op Legality,Replacement,ssh->curl access config,1,1,1,1.0,N
DeepSeek-NoOp-084,DeepSeek-V3-671B,w/o Op Legality,Replacement,perl->tar copy auth log,2,2,2,2.0,N
DeepSeek-NoOp-085,DeepSeek-V3-671B,w/o Op Legality,Extension,curl->wget enumerate credential store,4,3,2,3.0,N
DeepSeek-NoOp-086,DeepSeek-V3-671B,w/o Op Legality,Rewriting,bash->ssh transfer shell history,5,5,3,4.33,Y
DeepSeek-NoOp-087,DeepSeek-V3-671B,w/o Op Legality,Rewriting,wget->perl modify shell history,5,5,5,5.0,Y
DeepSeek-NoOp-088,DeepSeek-V3-671B,w/o Op Legality,Rewriting,wget->python copy auth log,4,4,3,3.67,N
DeepSeek-NoOp-089,DeepSeek-V3-671B,w/o Op Legality,Rewriting,java->python enumerate cache,5,5,5,5.0,Y
DeepSeek-NoOp-090,DeepSeek-V3-671B,w/o Op Legality,Replacement,scp->ssh transfer credential store,2,2,2,2.0,N
DeepSeek-NoOp-091,DeepSeek-V3-671B,w/o Op Legality,Replacement,ssh->scp access credential store,2,2,2,2.0,N
DeepSeek-NoOp-092,DeepSeek-V3-671B,w/o Op Legality,Rewriting,cron->python modify credential store,3,4,1,2.67,N
DeepSeek-NoOp-093,DeepSeek-V3-671B,w/o Op Legality,Replacement,scp->python enumerate service,2,4,3,3.0,N
DeepSeek-NoOp-094,DeepSeek-V3-671B,w/o Op Legality,Rewriting,java->node enumerate credential store,4,4,4,4.0,Y
DeepSeek-NoOp-095,DeepSeek-V3-671B,w/o Op Legality,Replacement,ssh->scp copy archive,1,1,1,1.0,N
DeepSeek-NoOp-096,DeepSeek-V3-671B,w/o Op Legality,Replacement,ruby->ssh enumerate network socket,3,3,3,3.0,N
DeepSeek-NoOp-097,DeepSeek-V3-671B,w/o Op Legality,Rewriting,python->curl access network socket,2,2,2,2.0,N
DeepSeek-NoOp-098,DeepSeek-V3-671B,w/o Op Legality,Replacement,node->ssh enumerate shell history,3,3,3,3.0,N
DeepSeek-NoOp-099,DeepSeek-V3-671B,w/o Op Legality,Replacement,bash->wget modify cache,3,4,1,2.67,N
DeepSeek-NoOp-100,DeepSeek-V3-671B,w/o Op Legality,Rewriting,cron->scp copy config,2,2,2,2.0,N
DeepSeek-NoAttr-001,DeepSeek-V3-671B,w/o Attr Feasibility,Rewriting,cron->java copy config,1,1,1,1.0,N
